public_id,year,permit_number,permit_type
46488,2020,9164,Food Fish/Crustacea Dealer/Shipper
46489,2020,9146,Food Fish/Crustacea Dealer/Shipper
46493,2020,9031,Food Fish/Crustacea Dealer/Shipper
46499,2020,9287,Food Fish/Crustacea Dealer/Shipper
46502,2020,9309,Food Fish/Crustacea Dealer/Shipper
46503,2020,9199,Food Fish/Crustacea Dealer/Shipper
46505,2020,9200,Food Fish/Crustacea Dealer/Shipper
46511,2020,101333,Food Fish - NR
46529,2020,140,Party/Charter Boat
46537,2020,2538,Food Fish - Resident
46540,2020,2235,Food Fish - Resident
46540,2020,77,Party/Charter Boat
46548,2020,2,Party/Charter Boat
46549,2020,2360,Party/Charter Boat
46549,2020,54,Party/Charter Boat
46551,2020,12,Party/Charter Boat
46552,2020,46,Party/Charter Boat
46555,2020,47,Party/Charter Boat
46561,2020,244,Food Fish - Resident
46561,2020,71,Party/Charter Boat
46564,2020,2353,Party/Charter Boat
46565,2020,1831,Party/Charter Boat
46565,2020,35,Party/Charter Boat
46565,2020,37,Party/Charter Boat
46567,2020,74,Party/Charter Boat
46570,2020,170,Party/Charter Boat
46571,2020,145,Party/Charter Boat
46573,2020,151,Party/Charter Boat
46574,2020,268,Party/Charter Boat
46576,2020,241,Party/Charter Boat
46579,2020,211,Food Fish - Resident
46579,2020,254,Party/Charter Boat
46583,2020,2083,Food Fish - Resident
46583,2020,42,Party/Charter Boat
46589,2020,96,Party/Charter Boat
46594,2020,27,Party/Charter Boat
46606,2020,49,Party/Charter Boat
46607,2020,143,Party/Charter Boat
46607,2020,2001,Party/Charter Boat
46609,2020,2066,Party/Charter Boat
46611,2020,1248,Marine Bait
46611,2020,150,Party/Charter Boat
46616,2020,225,Party/Charter Boat
46627,2020,171,Party/Charter Boat
46628,2020,142,Party/Charter Boat
46629,2020,152,Party/Charter Boat
46642,2020,1815,Party/Charter Boat
46645,2020,20,Party/Charter Boat
46654,2020,25,Party/Charter Boat
46655,2020,63,Party/Charter Boat
46657,2020,371,Party/Charter Boat
46659,2020,190,Party/Charter Boat
46661,2020,433,Party/Charter Boat
46663,2020,50,Party/Charter Boat
46664,2020,204,Party/Charter Boat
46666,2020,29,Party/Charter Boat
46670,2020,33,Party/Charter Boat
46671,2020,89,Party/Charter Boat
46674,2020,393,Party/Charter Boat
46677,2020,406,Party/Charter Boat
46678,2020,123,Party/Charter Boat
46678,2020,2059,Food Fish - Resident
46681,2020,101514,Food Fish - NR
46690,2020,101364,Food Fish - NR
46698,2020,101407,Food Fish - NR
46698,2020,101454,Food Fish - NR
46698,2020,201676,Food Fish Landing
46700,2020,101485,Food Fish - NR
46704,2020,101500,Food Fish - NR
46707,2020,101499,Food Fish - NR
46708,2020,101330,Food Fish - NR
46710,2020,101489,Food Fish - NR
46742,2020,377,Food Fish - Resident
46747,2020,4,Food Fish - Resident
46749,2020,1766,Food Fish - Resident
46756,2020,3467,Food Fish - Resident
46757,2020,201649,Food Fish Landing
46762,2020,10416,Food Fish/Crustacea Dealer/Shipper
46762,2020,3620,Food Fish - Resident
46763,2020,2556,Food Fish - Resident
46763,2020,742,Food Fish - Resident
46765,2020,2995,Food Fish - Resident
46767,2020,3658,Food Fish - Resident
46773,2020,158,Food Fish - Resident
46774,2020,10733,Food Fish/Crustacea Dealer/Shipper
46774,2020,3275,Food Fish - Resident
46776,2020,2517,Food Fish - Resident
46777,2020,2340,Food Fish - Resident
46778,2020,141,Food Fish - Resident
46792,2020,3043,Food Fish - Resident
46794,2020,2993,Food Fish - Resident
46815,2020,10432,Food Fish/Crustacea Dealer/Shipper
46823,2020,10930,Food Fish/Crustacea Dealer/Shipper
46863,2020,9059,Food Fish/Crustacea Dealer/Shipper
46869,2020,10523,Food Fish/Crustacea Dealer/Shipper
46872,2020,10607,Food Fish/Crustacea Dealer/Shipper
46876,2020,11136,Food Fish/Crustacea Dealer/Shipper
46883,2020,10886,Food Fish/Crustacea Dealer/Shipper
46887,2020,10875,Food Fish/Crustacea Dealer/Shipper
46891,2020,10433,Food Fish/Crustacea Dealer/Shipper
46895,2020,10487,Food Fish/Crustacea Dealer/Shipper
46899,2020,10519,Food Fish/Crustacea Dealer/Shipper
46903,2020,10473,Food Fish/Crustacea Dealer/Shipper
46910,2020,9007,Food Fish/Crustacea Dealer/Shipper
46916,2020,10417,Food Fish/Crustacea Dealer/Shipper
46917,2020,11037,Food Fish/Crustacea Dealer/Shipper
46924,2020,10553,Food Fish/Crustacea Dealer/Shipper
46927,2020,10427,Food Fish/Crustacea Dealer/Shipper
46929,2020,9139,Food Fish/Crustacea Dealer/Shipper
46938,2020,10470,Food Fish/Crustacea Dealer/Shipper
46941,2020,9052,Food Fish/Crustacea Dealer/Shipper
46950,2020,10522,Food Fish/Crustacea Dealer/Shipper
46954,2020,9002,Food Fish/Crustacea Dealer/Shipper
46956,2020,10520,Food Fish/Crustacea Dealer/Shipper
46957,2020,10484,Food Fish/Crustacea Dealer/Shipper
46961,2020,9077,Food Fish/Crustacea Dealer/Shipper
46966,2020,9285,Food Fish/Crustacea Dealer/Shipper
46968,2020,9217,Food Fish/Crustacea Dealer/Shipper
46970,2020,10880,Food Fish/Crustacea Dealer/Shipper
46975,2020,11334,Food Fish/Crustacea Dealer/Shipper
46985,2020,10514,Food Fish/Crustacea Dealer/Shipper
46986,2020,10876,Food Fish/Crustacea Dealer/Shipper
46990,2020,10525,Food Fish/Crustacea Dealer/Shipper
46992,2020,10515,Food Fish/Crustacea Dealer/Shipper
46994,2020,10518,Food Fish/Crustacea Dealer/Shipper
46997,2020,9137,Food Fish/Crustacea Dealer/Shipper
46998,2020,10516,Food Fish/Crustacea Dealer/Shipper
46999,2020,10569,Food Fish/Crustacea Dealer/Shipper
470050,2020,1504,Party/Charter Boat
500051,2020,1920,Horseshoe Crab - Resident
500051,2020,1920,Crab - Resident
510054,2020,1007,Whelk - NR
510054,2020,1351,Horseshoe Crab - NR
510054,2020,1351,Crab - NR
520054,2020,1272,Whelk - Resident
520054,2020,3941,Horseshoe Crab - Resident
520054,2020,3941,Crab - Resident
520054,2020,5465,Food Fish - Resident
530054,2020,2331,Food Fish - Resident
550058,2020,5514,Food Fish - Resident
570059,2020,10391,Food Fish/Crustacea Dealer/Shipper
650068,2020,9386,Food Fish/Crustacea Dealer/Shipper
740076,2020,10395,Food Fish/Crustacea Dealer/Shipper
830101,2020,1965,Lobster - Resident
830113,2020,9381,Food Fish/Crustacea Dealer/Shipper
880089,2020,1794,Party/Charter Boat
880089,2020,2093,Party/Charter Boat
890091,2020,201356,Food Fish Landing
920093,2020,5416,Food Fish - Resident
970098,2020,4057,Horseshoe Crab - Resident
970098,2020,4057,Crab - Resident
970098,2020,5628,Food Fish - Resident
